FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
1/7/2020,12,-99,21,-99,27,24,27,-99,-99,10,8,20,11,-99,-99,-99,27,18,-99,28,-99,10,29,15,25,20,18,12,-99,43,28,14,-99,33,7,21
1/7/2020,13,-99,20,-99,21,17,18,-99,-99,11,6,17,8,-99,-99,-99,23,15,-99,26,-99,-99,20,11,20,12,14,12,-99,18,21,8,-99,14,5,18
1/7/2020,14,-99,22,-99,18,17,20,-99,-99,16,7,15,8,-99,-99,-99,14,15,-99,13,-99,-99,15,11,23,11,14,16,-99,12,18,8,-99,13,5,18
1/7/2020,15,-99,22,-99,18,14,19,-99,-99,18,6,18,7,-99,-99,-99,16,13,-99,17,-99,-99,10,10,23,12,14,18,-99,11,20,8,-99,16,5,22
1/7/2020,16,-99,24,-99,18,18,18,-99,-99,19,6,15,7,-99,-99,-99,16,16,-99,14,-99,-99,7,11,23,14,12,19,-99,13,22,9,-99,14,-99,22
1/7/2020,17,-99,24,-99,20,23,20,-99,-99,21,7,18,8,-99,-99,-99,22,20,-99,32,-99,-99,8,14,23,13,17,21,-99,15,25,12,-99,19,-99,29
1/7/2020,18,-99,31,-99,26,31,28,-99,-99,24,9,20,15,-99,-99,-99,31,28,-99,37,-99,-99,10,23,31,25,22,24,-99,19,36,23,-99,44,-99,31
1/7/2020,19,-99,44,-99,36,39,35,-99,-99,27,16,25,22,-99,-99,-99,38,32,-99,40,-99,-99,13,32,32,36,26,28,-99,34,45,28,-99,37,-99,24
1/7/2020,20,-99,36,-99,34,39,31,-99,-99,26,16,16,22,-99,-99,-99,39,31,-99,39,-99,-99,21,30,28,35,24,26,-99,36,38,29,-99,45,-99,25
1/7/2020,21,-99,29,-99,28,36,19,-99,-99,18,26,14,22,-99,-99,-99,36,26,-99,35,-99,-99,29,26,20,30,23,28,-99,36,34,27,-99,46,-99,37
1/7/2020,22,-99,29,-99,23,33,21,-99,-99,18,23,15,24,-99,-99,-99,33,27,-99,36,-99,-99,30,26,22,31,24,19,-99,41,34,21,-99,42,-99,45
1/7/2020,23,-99,31,-99,28,32,22,-99,-99,23,14,21,33,-99,-99,-99,31,26,-99,34,-99,-99,19,35,27,36,28,33,-99,39,32,16,-99,38,-99,42
1/7/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2020,4,-99,25,8,20,19,18,-99,-99,13,22,17,14,30,-99,-99,30,19,-99,27,-99,21,18,18,19,18,15,21,-99,26,22,-99,-99,25,-99,32
1/8/2020,5,-99,21,11,16,19,21,-99,-99,12,22,15,23,32,-99,-99,26,22,-99,23,-99,22,19,21,21,19,15,28,-99,19,22,-99,-99,26,-99,35
1/8/2020,6,-99,19,22,19,27,27,-99,-99,18,21,23,21,28,-99,-99,32,29,-99,28,-99,22,15,22,24,29,25,38,-99,19,31,-99,-99,30,-99,34
1/8/2020,7,-99,19,26,30,32,27,-99,-99,20,19,30,23,26,-99,-99,32,31,-99,29,-99,21,16,28,32,30,25,38,-99,21,39,-99,-99,31,-99,32
1/8/2020,8,-99,17,25,32,33,26,-99,-99,34,23,33,25,27,-99,-99,33,27,-99,31,-99,27,12,30,34,31,26,38,-99,24,38,-99,-99,32,-99,32
1/8/2020,9,-99,25,31,33,36,31,-99,-99,38,30,36,20,31,-99,-99,33,28,-99,35,-99,34,10,30,29,35,29,29,-99,26,41,-99,-99,30,-99,39
1/8/2020,10,-99,31,32,38,45,40,-99,-99,29,39,42,30,42,-99,-99,33,39,-99,42,-99,24,11,36,29,42,33,25,-99,24,42,-99,-99,34,-99,51
1/8/2020,11,-99,39,29,36,63,32,-99,-99,29,60,46,27,42,-99,-99,53,37,-99,65,-99,21,13,46,41,54,33,31,-99,19,48,-99,-99,37,-99,61
1/8/2020,12,-99,36,46,43,71,28,-99,-99,40,50,62,26,34,-99,-99,63,29,-99,77,-99,18,12,45,33,59,31,38,-99,20,63,-99,-99,44,-99,58
1/8/2020,13,-99,27,45,47,66,33,-99,-99,36,39,64,26,32,-99,-99,69,30,-99,71,-99,15,6,41,33,64,31,36,-99,22,78,-99,-99,58,-99,57
1/8/2020,14,-99,21,41,44,44,35,-99,-99,33,23,48,14,14,-99,-99,51,27,-99,46,-99,13,7,27,33,56,28,30,-99,22,57,-99,-99,42,-99,40
1/8/2020,15,-99,23,43,33,31,29,-99,-99,33,-99,45,11,10,-99,-99,32,22,-99,45,-99,14,4,23,30,42,16,29,-99,12,54,-99,-99,29,-99,28
1/8/2020,16,-99,22,37,31,24,27,-99,-99,37,13,39,14,9,-99,-99,28,22,-99,32,-99,13,3,31,30,20,14,31,-99,8,54,27,-99,32,-99,28
1/8/2020,17,-99,25,33,30,27,29,-99,-99,34,17,35,11,7,-99,-99,27,19,-99,35,-99,12,3,23,27,12,13,30,-99,7,57,24,-99,31,-99,26
1/8/2020,18,-99,35,35,28,29,29,-99,-99,35,17,43,11,16,-99,-99,40,17,-99,23,-99,15,2,20,28,10,24,37,-99,10,57,32,-99,20,-99,32
1/8/2020,19,-99,27,63,30,51,40,-99,-99,68,22,81,19,27,-99,-99,46,31,-99,31,-99,18,2,26,38,13,34,59,-99,14,96,55,-99,24,-99,44
1/8/2020,20,-99,16,55,44,46,50,-99,-99,62,40,89,18,33,-99,-99,46,42,-99,37,-99,22,2,28,41,17,38,68,-99,15,73,39,-99,23,-99,42
1/8/2020,21,-99,18,36,68,61,54,-99,-99,59,55,76,32,41,-99,-99,48,38,-99,50,-99,17,2,33,39,20,26,72,-99,24,68,50,-99,35,-99,45
1/8/2020,22,-99,27,23,59,60,59,-99,-99,40,39,35,37,48,-99,-99,71,46,-99,62,-99,19,5,34,61,34,40,47,-99,42,61,72,-99,-99,-99,52
1/8/2020,23,-99,27,22,50,49,60,-99,-99,28,55,21,33,46,-99,-99,67,51,-99,51,-99,35,18,52,47,43,48,52,-99,43,53,55,-99,-99,-99,51
1/8/2020,24,-99,17,18,58,67,37,-99,-99,27,58,39,34,47,-99,-99,64,47,-99,67,-99,18,14,53,25,54,49,38,-99,43,65,62,-99,-99,-99,52
1/9/2020,1,-99,12,18,67,50,25,-99,-99,51,49,29,30,41,-99,-99,65,48,-99,66,-99,32,8,48,20,56,46,27,-99,29,60,60,-99,-99,-99,52
1/9/2020,2,-99,9,12,59,50,25,-99,-99,41,44,21,30,43,-99,-99,64,48,-99,62,-99,32,6,51,17,54,42,22,-99,26,52,51,-99,-99,-99,49
1/9/2020,3,-99,8,17,48,42,47,-99,-99,38,41,22,33,43,-99,-99,49,43,-99,59,-99,26,6,49,15,55,39,21,-99,20,44,36,-99,-99,-99,48
1/9/2020,4,-99,6,20,41,42,46,-99,-99,42,38,23,30,30,-99,-99,43,36,-99,48,-99,22,7,39,11,54,36,18,-99,20,38,51,-99,-99,-99,43
1/9/2020,5,-99,6,26,37,59,39,-99,-99,38,40,17,29,33,-99,-99,39,36,-99,45,-99,25,4,34,15,49,36,22,-99,20,48,56,-99,-99,-99,47
1/9/2020,6,-99,7,41,37,60,36,-99,-99,41,37,30,31,35,-99,-99,36,35,-99,40,-99,26,4,30,28,44,36,47,-99,24,53,57,-99,-99,-99,48
1/9/2020,7,-99,10,53,38,60,35,-99,-99,64,35,55,28,34,-99,-99,36,40,-99,42,-99,27,5,29,40,44,32,56,-99,29,58,53,-99,-99,-99,43
1/9/2020,8,-99,13,54,38,64,34,-99,-99,76,41,56,29,35,-99,-99,37,37,-99,62,-99,29,7,32,48,45,28,55,-99,33,68,51,-99,-99,-99,47
1/9/2020,9,-99,26,63,43,67,44,-99,-99,74,55,59,28,40,-99,-99,53,45,-99,57,-99,42,6,36,58,55,34,34,-99,39,75,69,-99,-99,-99,59
1/9/2020,10,-99,29,69,54,81,53,-99,-99,50,56,74,35,57,-99,-99,90,47,-99,84,-99,45,10,54,61,88,35,29,-99,26,73,94,-99,-99,-99,80
1/9/2020,11,-99,39,62,50,92,33,-99,-99,36,64,102,47,-99,-99,-99,118,52,-99,88,-99,44,14,74,47,115,47,33,-99,22,78,106,-99,-99,-99,87
1/9/2020,12,-99,24,47,33,79,24,-99,-99,29,47,87,32,-99,-99,-99,113,-99,-99,80,-99,34,7,73,27,92,43,27,-99,-99,83,77,-99,-99,-99,79
1/9/2020,13,-99,10,47,23,46,14,-99,-99,20,26,39,26,-99,-99,-99,64,-99,-99,61,-99,15,4,40,14,49,28,17,-99,-99,77,43,-99,-99,-99,65
1/9/2020,14,-99,12,30,15,26,15,-99,-99,11,10,27,13,-99,-99,-99,31,-99,-99,31,-99,16,3,29,13,45,26,11,-99,-99,50,48,-99,-99,-99,46
1/9/2020,15,-99,20,33,19,25,22,-99,-99,13,11,25,12,10,-99,-99,27,18,-99,31,-99,14,2,28,19,37,16,12,-99,6,31,46,-99,-99,-99,28
1/9/2020,16,-99,15,31,18,24,21,-99,-99,15,10,22,8,18,-99,-99,29,12,-99,28,-99,13,2,29,22,19,18,13,-99,6,29,39,-99,-99,-99,27
1/9/2020,17,-99,16,24,13,24,12,-99,-99,17,12,30,11,12,-99,-99,31,17,-99,28,-99,13,2,22,17,10,21,19,-99,7,27,34,-99,-99,-99,31
1/9/2020,18,-99,18,33,20,35,21,-99,-99,27,11,29,13,16,-99,-99,31,17,-99,25,-99,13,2,17,16,10,24,25,-99,8,38,33,-99,-99,-99,33
1/9/2020,19,-99,10,73,33,46,38,-99,-99,27,42,66,17,29,-99,-99,37,30,-99,34,-99,19,3,29,29,13,33,48,-99,6,79,47,-99,-99,-99,40
1/9/2020,20,-99,9,48,55,58,52,-99,-99,28,26,81,22,38,-99,-99,41,43,-99,33,-99,17,2,33,39,17,36,37,-99,11,77,40,-99,-99,-99,38
1/9/2020,21,-99,21,31,59,66,50,-99,-99,18,26,61,21,31,-99,-99,56,46,-99,56,-99,19,7,37,35,23,48,36,-99,36,70,47,-99,-99,-99,39
1/9/2020,22,-99,18,35,61,70,38,-99,-99,21,24,48,28,38,-99,-99,59,57,-99,59,-99,22,7,48,34,20,40,46,-99,24,58,33,-99,-99,-99,59
1/9/2020,23,-99,11,50,53,66,32,-99,-99,48,20,42,39,48,-99,-99,51,39,-99,56,-99,26,1,51,25,30,37,34,-99,36,61,48,-99,-99,-99,57
1/9/2020,24,-99,3,49,52,58,41,-99,-99,49,36,45,48,54,-99,-99,49,65,-99,54,-99,35,1,50,21,40,39,37,-99,31,59,54,-99,-99,-99,57
1/10/2020,1,-99,2,30,47,53,41,-99,-99,33,46,38,49,57,-99,-99,42,52,-99,46,-99,27,1,54,25,33,45,29,-99,27,46,55,-99,-99,-99,60
1/10/2020,2,-99,2,13,46,49,34,-99,-99,14,43,27,45,54,-99,-99,43,53,-99,48,-99,35,2,51,27,28,52,21,-99,17,48,51,-99,-99,-99,57
1/10/2020,3,-99,3,18,44,46,32,-99,-99,22,36,24,39,47,-99,-99,42,49,-99,50,-99,31,4,43,35,22,48,22,-99,9,37,48,-99,-99,-99,55
1/10/2020,4,-99,11,20,39,44,29,-99,-99,22,36,31,42,47,-99,-99,43,47,-99,50,-99,27,2,39,32,45,45,28,-99,13,33,46,-99,-99,-99,54
1/10/2020,5,-99,14,24,37,43,26,-99,-99,25,33,31,34,48,-99,-99,42,43,-99,47,-99,25,2,42,22,45,39,29,-99,8,33,50,-99,-99,-99,53
1/10/2020,6,-99,29,31,35,42,25,-99,-99,17,33,37,32,39,-99,-99,41,38,-99,45,-99,24,2,44,20,46,37,34,-99,18,41,47,-99,-99,-99,52
1/10/2020,7,-99,24,39,35,46,26,-99,-99,25,33,41,32,40,-99,-99,42,37,-99,52,-99,25,3,44,30,46,35,37,-99,24,44,45,-99,-99,-99,-99
1/10/2020,8,-99,24,40,36,47,29,-99,-99,33,34,39,31,40,-99,-99,41,36,-99,47,-99,24,3,41,33,45,31,37,-99,32,49,53,-99,-99,-99,51
1/10/2020,9,-99,27,48,40,68,38,-99,-99,21,42,47,55,56,-99,-99,46,47,-99,40,-99,37,2,65,36,58,48,28,-99,31,52,64,-99,-99,-99,66
1/10/2020,10,-99,22,69,46,79,47,-99,-99,17,50,80,68,37,-99,-99,61,55,-99,46,-99,43,2,79,41,52,62,26,-99,31,83,86,-99,-99,-99,55
1/10/2020,11,-99,25,80,39,36,33,-99,-99,18,58,72,-99,41,-99,-99,41,-99,-99,47,-99,10,2,16,32,10,47,22,-99,9,50,92,-99,-99,-99,45
1/10/2020,12,-99,23,40,23,25,21,-99,-99,18,43,31,-99,23,-99,-99,31,-99,-99,28,-99,5,2,8,28,7,14,15,-99,4,30,19,-99,-99,-99,37
1/10/2020,13,-99,21,22,19,24,17,-99,-99,18,-99,27,-99,10,-99,-99,13,-99,-99,18,-99,5,2,7,20,8,9,16,-99,2,31,15,-99,-99,-99,22
1/10/2020,14,-99,15,20,10,13,11,-99,-99,11,-99,25,-99,10,-99,-99,9,-99,-99,11,-99,5,2,5,14,8,10,15,-99,-99,24,18,-99,-99,-99,23
1/10/2020,15,-99,11,16,12,11,11,-99,-99,7,19,15,6,7,-99,-99,16,-99,-99,9,-99,6,2,7,14,7,12,11,-99,5,16,15,-99,-99,-99,21
1/10/2020,16,-99,4,10,12,16,8,-99,-99,7,15,10,6,9,-99,-99,17,-99,-99,10,-99,6,2,7,10,10,14,9,-99,4,17,16,-99,-99,-99,25
1/10/2020,17,-99,4,7,12,15,9,-99,-99,7,14,10,7,11,-99,-99,16,-99,-99,11,-99,8,2,8,9,10,17,9,-99,4,18,15,-99,-99,-99,30
1/10/2020,18,-99,5,9,16,11,9,-99,-99,11,12,15,10,14,-99,-99,22,12,-99,17,-99,9,2,14,13,12,17,15,-99,4,20,19,-99,-99,-99,27
1/10/2020,19,-99,5,18,36,16,16,-99,-99,15,22,33,17,29,-99,-99,32,22,-99,31,-99,16,0,23,20,15,24,24,-99,7,37,29,-99,-99,-99,32
1/10/2020,20,-99,5,27,35,23,27,-99,-99,11,16,42,24,46,-99,-99,38,36,-99,37,-99,23,3,28,26,20,36,17,-99,16,42,29,-99,-99,-99,41
1/10/2020,21,-99,22,30,23,17,41,-99,-99,9,23,44,32,54,-99,-99,39,43,-99,39,-99,26,3,42,35,19,38,-99,-99,28,48,37,-99,-99,-99,54
1/10/2020,22,-99,16,37,29,23,46,-99,-99,10,39,42,45,53,-99,-99,40,45,-99,28,-99,29,3,46,46,21,49,15,-99,35,56,45,-99,-99,-99,57
1/10/2020,23,-99,15,35,43,31,40,-99,-99,9,38,38,41,44,-99,-99,49,51,-99,34,-99,32,3,38,34,13,45,16,-99,35,51,41,-99,-99,-99,55
1/10/2020,24,-99,17,37,45,37,39,-99,-99,10,35,37,39,47,-99,-99,47,46,-99,39,-99,33,4,44,40,14,41,12,-99,33,45,47,-99,-99,-99,51
1/11/2020,1,-99,13,34,42,41,36,-99,-99,10,31,30,34,41,-99,-99,37,44,-99,39,-99,29,3,45,18,-99,39,17,-99,33,41,45,-99,-99,-99,48
1/11/2020,2,-99,8,33,36,38,34,-99,-99,9,30,27,33,39,-99,-99,39,36,-99,37,-99,25,3,41,11,33,38,17,-99,23,40,42,-99,-99,-99,45
1/11/2020,3,-99,5,23,36,36,27,-99,-99,10,28,25,32,39,-99,-99,30,35,-99,36,-99,26,3,38,10,38,36,14,-99,19,36,44,-99,-99,-99,47
1/11/2020,4,-99,4,28,35,36,21,-99,-99,24,25,25,29,37,-99,-99,32,35,-99,33,-99,25,3,37,9,34,31,10,-99,16,34,35,-99,-99,-99,43
1/11/2020,5,-99,5,25,33,34,28,-99,-99,33,22,21,26,32,-99,-99,34,33,-99,34,-99,24,3,31,15,35,31,16,-99,17,30,40,-99,-99,-99,36
1/11/2020,6,-99,5,26,30,32,28,-99,-99,31,25,23,28,33,-99,-99,32,35,-99,37,-99,24,4,32,28,35,31,31,-99,21,31,35,-99,-99,-99,40
1/11/2020,7,-99,7,28,31,32,25,-99,-99,30,27,26,28,35,-99,-99,-99,33,-99,35,-99,25,5,29,31,37,32,37,-99,24,33,34,-99,-99,-99,42
1/11/2020,8,-99,11,28,37,33,27,-99,-99,38,26,28,26,40,-99,-99,35,35,-99,37,-99,31,7,31,31,36,29,36,-99,20,33,44,-99,-99,-99,44
1/11/2020,9,-99,22,33,40,40,34,-99,-99,26,38,35,29,39,-99,-99,46,40,-99,45,-99,34,8,34,33,42,35,29,-99,25,48,40,-99,-99,-99,46
1/11/2020,10,-99,29,48,41,43,38,-99,-99,19,43,46,47,59,-99,-99,59,70,-99,63,-99,31,7,51,39,53,54,25,-99,27,61,45,-99,-99,-99,71
1/11/2020,11,-99,22,38,45,45,31,-99,-99,18,42,48,59,68,-99,-99,49,75,-99,71,-99,23,10,62,24,48,65,22,-99,20,59,50,-99,-99,-99,80
1/11/2020,12,-99,15,29,30,38,16,-99,-99,19,-99,31,32,47,-99,-99,40,34,-99,58,-99,21,7,46,16,41,49,28,-99,13,61,27,-99,-99,-99,64
1/11/2020,13,-99,8,26,28,35,14,-99,-99,16,12,29,16,22,-99,-99,35,23,-99,36,-99,13,4,27,15,37,21,17,-99,17,45,15,-99,-99,-99,36
1/11/2020,14,-99,8,32,20,23,13,-99,-99,11,10,28,9,11,-99,-99,22,16,-99,30,-99,6,5,14,12,23,16,12,-99,15,38,15,-99,-99,-99,24
1/11/2020,15,-99,10,30,15,18,14,-99,-99,12,9,28,9,10,-99,-99,21,13,-99,24,-99,5,4,-99,12,20,14,12,-99,12,31,12,-99,-99,-99,20
1/11/2020,16,-99,9,17,12,19,10,-99,-99,14,11,20,9,12,-99,-99,20,13,-99,19,-99,5,3,11,10,18,13,12,-99,12,-99,15,-99,-99,-99,19
1/11/2020,17,-99,13,16,13,19,8,-99,-99,14,10,21,10,11,-99,-99,22,17,-99,20,-99,6,3,13,9,18,16,11,-99,11,18,20,-99,-99,-99,22
1/11/2020,18,-99,17,16,13,23,14,-99,-99,19,13,31,11,12,-99,-99,26,28,-99,28,-99,8,2,15,11,17,18,22,-99,12,27,24,-99,-99,-99,39
1/11/2020,19,-99,7,29,39,56,16,-99,-99,28,23,56,31,34,-99,-99,47,49,-99,47,-99,22,2,33,20,17,42,36,-99,9,68,37,-99,-99,-99,73
1/11/2020,20,-99,6,29,45,49,13,-99,-99,32,28,64,20,30,-99,-99,49,35,-99,50,-99,24,3,33,20,26,39,32,-99,20,47,25,-99,-99,-99,46
1/11/2020,21,-99,13,32,47,52,27,-99,-99,22,16,29,38,42,-99,-99,55,31,-99,59,-99,17,2,51,33,56,39,34,-99,57,41,30,-99,-99,-99,49
1/11/2020,22,-99,14,28,33,37,33,-99,-99,50,26,21,33,44,-99,-99,49,40,-99,45,-99,47,6,67,33,50,47,35,-99,43,35,35,-99,-99,-99,48
1/11/2020,23,-99,7,27,25,30,30,-99,-99,47,26,24,44,40,-99,-99,36,29,-99,41,-99,36,17,56,26,57,33,27,-99,27,38,36,-99,-99,-99,53
1/11/2020,24,-99,7,18,26,23,32,-99,-99,33,23,26,41,35,-99,-99,36,26,-99,37,-99,29,12,50,42,55,23,26,-99,26,24,35,-99,-99,-99,52
1/12/2020,1,-99,14,13,23,21,35,-99,-99,41,27,23,35,39,-99,-99,31,28,-99,24,-99,34,6,45,32,49,23,27,-99,25,29,27,-99,42,-99,49
1/12/2020,2,-99,6,15,26,39,40,-99,-99,35,26,25,29,40,-99,-99,31,31,-99,37,-99,33,8,35,26,37,25,18,-99,23,38,28,-99,46,-99,45
1/12/2020,3,-99,6,25,34,39,38,-99,-99,32,26,32,26,34,-99,-99,42,38,-99,37,-99,28,4,30,20,32,40,18,-99,24,29,34,-99,44,-99,39
1/12/2020,4,-99,9,27,35,39,34,-99,-99,34,27,30,25,32,-99,-99,31,33,-99,34,-99,25,2,27,24,35,35,17,-99,25,35,29,-99,33,-99,35
1/12/2020,5,-99,8,21,27,37,33,-99,-99,33,21,23,22,31,-99,-99,35,26,-99,33,-99,21,2,27,34,35,23,16,-99,25,38,23,-99,28,-99,36
1/12/2020,6,-99,8,22,34,35,30,-99,-99,33,21,26,21,30,-99,-99,33,30,-99,35,-99,22,3,24,34,34,32,19,-99,20,36,31,-99,33,-99,37
1/12/2020,7,-99,22,27,29,32,27,-99,-99,42,20,28,22,27,-99,-99,31,30,-99,39,-99,19,4,26,32,33,29,25,-99,22,37,35,-99,33,-99,34
1/12/2020,8,-99,27,27,29,32,25,-99,-99,41,17,31,20,25,-99,-99,31,29,-99,40,-99,20,6,27,31,32,29,35,-99,30,34,33,-99,33,-99,33
1/12/2020,9,-99,25,30,33,34,32,-99,-99,35,26,36,20,27,-99,-99,35,29,-99,41,-99,30,5,25,28,33,28,19,-99,29,38,34,-99,33,-99,38
1/12/2020,10,-99,33,40,30,58,35,-99,-99,33,30,40,32,45,-99,-99,39,42,-99,47,-99,22,11,29,26,39,37,19,-99,28,44,40,-99,35,-99,56
1/12/2020,11,-99,33,31,36,60,27,-99,-99,17,40,47,36,39,-99,-99,36,49,-99,50,-99,15,10,31,30,47,41,19,-99,22,54,47,-99,31,-99,60
1/12/2020,12,-99,31,32,26,42,22,-99,-99,19,28,30,26,27,-99,-99,35,27,-99,47,-99,14,10,28,28,44,28,29,-99,19,34,45,-99,30,-99,36
1/12/2020,13,-99,18,22,23,18,20,-99,-99,22,15,22,13,15,-99,-99,29,17,-99,33,-99,8,5,22,22,38,16,20,-99,10,19,32,-99,31,-99,23
1/12/2020,14,-99,15,17,15,9,14,-99,-99,16,5,12,9,11,-99,-99,17,21,-99,21,-99,4,3,9,15,14,10,12,-99,8,18,19,-99,15,-99,18
1/12/2020,15,-99,13,11,8,10,10,-99,-99,13,5,11,8,8,-99,-99,12,17,-99,17,-99,6,2,9,13,15,12,12,-99,6,26,16,-99,9,-99,20
1/12/2020,16,-99,11,10,7,14,8,-99,-99,14,5,18,7,9,-99,-99,12,17,-99,14,-99,4,2,10,10,15,15,12,-99,6,20,10,-99,10,-99,20
1/12/2020,17,-99,9,10,8,14,7,-99,-99,14,6,21,7,8,-99,-99,11,18,-99,18,-99,5,2,9,10,13,13,12,-99,5,25,11,-99,11,-99,26
1/12/2020,18,-99,14,11,13,21,9,-99,-99,16,6,27,6,10,-99,-99,24,26,-99,19,-99,8,2,12,12,10,17,14,-99,6,26,15,-99,14,-99,29
1/12/2020,19,-99,27,23,19,44,23,-99,-99,29,14,52,15,20,-99,-99,31,46,-99,24,-99,14,3,18,21,11,28,36,-99,9,37,23,-99,16,-99,41
1/12/2020,20,-99,22,22,30,24,36,-99,-99,28,28,27,16,20,-99,-99,35,40,-99,26,-99,13,3,24,34,17,26,34,-99,15,25,22,-99,28,-99,27
1/12/2020,21,-99,23,18,21,25,33,-99,-99,26,44,18,20,28,-99,-99,34,36,-99,33,-99,13,5,21,31,30,38,24,-99,31,33,31,-99,42,-99,32
1/12/2020,22,-99,16,17,26,29,26,-99,-99,19,39,15,28,38,-99,-99,36,27,-99,34,-99,27,11,26,33,30,37,39,-99,31,34,36,-99,47,-99,23
1/12/2020,23,-99,9,17,24,29,29,-99,-99,23,44,11,29,41,-99,-99,34,35,-99,33,-99,29,14,32,26,31,35,36,-99,38,30,35,-99,51,-99,28
1/12/2020,24,-99,7,16,25,45,23,-99,-99,26,43,18,30,44,-99,-99,31,40,-99,41,-99,27,13,32,20,34,38,26,-99,44,37,35,-99,54,-99,26
1/13/2020,1,-99,4,11,29,44,17,-99,-99,23,37,22,29,46,-99,-99,40,38,-99,39,-99,20,10,33,12,33,36,18,-99,28,44,38,-99,50,-99,39
1/13/2020,2,-99,3,10,38,38,10,-99,-99,21,35,16,27,37,-99,-99,42,33,-99,39,-99,20,7,34,8,45,28,15,-99,21,40,33,-99,48,-99,37
1/13/2020,3,-99,3,6,32,27,8,-99,-99,25,33,15,25,28,-99,-99,41,32,-99,36,-99,19,6,37,8,40,26,11,-99,24,31,28,-99,33,-99,37
1/13/2020,4,-99,3,13,27,32,15,-99,-99,27,27,15,24,27,-99,-99,35,29,-99,41,-99,21,4,36,8,31,24,16,-99,17,39,28,-99,34,-99,33
1/13/2020,5,-99,4,17,30,39,24,-99,-99,30,28,16,22,26,-99,-99,34,31,-99,38,-99,18,3,32,18,37,27,18,-99,17,38,35,-99,30,-99,38
1/13/2020,6,-99,5,29,28,44,25,-99,-99,39,28,23,23,29,-99,-99,33,33,-99,34,-99,18,3,23,30,38,28,32,-99,18,44,41,-99,33,-99,43
1/13/2020,7,-99,8,39,33,44,27,-99,-99,43,28,40,22,32,-99,-99,33,33,-99,33,-99,21,4,26,34,38,24,42,-99,27,46,48,-99,36,-99,45
1/13/2020,8,-99,8,39,33,52,26,-99,-99,32,28,40,21,33,-99,-99,35,35,-99,39,-99,23,6,27,35,38,22,40,-99,28,46,43,-99,38,-99,39
1/13/2020,9,-99,19,47,39,57,35,-99,-99,28,38,41,30,33,-99,-99,51,38,-99,46,-99,32,8,29,41,51,36,27,-99,27,54,48,-99,51,-99,52
1/13/2020,10,-99,29,61,63,61,45,-99,-99,15,34,56,28,44,-99,-99,64,44,-99,59,-99,28,4,37,43,73,31,27,-99,25,75,57,-99,54,-99,60
1/13/2020,11,-99,39,79,80,59,44,-99,-99,30,29,74,21,36,-99,-99,57,47,-99,61,-99,25,5,38,40,78,31,42,-99,11,81,59,-99,53,-99,57
1/13/2020,12,-99,29,59,54,39,72,-99,-99,37,16,49,16,23,-99,-99,34,33,-99,48,-99,13,3,27,45,43,20,38,-99,10,91,57,-99,35,-99,38
1/13/2020,13,-99,27,27,25,20,26,-99,-99,33,15,39,10,19,-99,-99,15,23,-99,30,-99,6,3,15,40,26,14,41,-99,5,48,30,-99,22,-99,29
1/13/2020,14,-99,29,20,14,26,14,-99,-99,24,8,31,8,9,-99,-99,17,-99,-99,25,-99,8,2,15,21,18,15,22,-99,4,37,29,-99,19,-99,24
1/13/2020,15,-99,22,22,15,21,15,-99,-99,21,7,27,8,10,-99,-99,19,-99,-99,20,-99,7,2,12,20,13,13,21,-99,7,33,23,-99,14,-99,22
1/13/2020,16,-99,19,25,15,21,18,-99,-99,22,11,26,10,-99,-99,-99,19,-99,-99,30,-99,7,2,13,23,9,14,21,-99,4,36,19,-99,15,-99,26
1/13/2020,17,-99,23,20,16,18,18,-99,-99,22,14,34,10,-99,-99,-99,23,-99,-99,31,-99,8,2,17,24,8,13,23,-99,4,38,15,-99,23,-99,22
1/13/2020,18,-99,31,18,22,25,20,-99,-99,26,13,35,11,-99,-99,-99,29,-99,-99,35,-99,13,2,13,25,8,19,25,-99,6,37,20,-99,11,-99,30
1/13/2020,19,-99,32,40,23,40,27,-99,-99,52,22,51,17,-99,-99,-99,31,-99,-99,27,-99,19,2,19,23,10,28,51,-99,9,66,39,-99,15,-99,29
